title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model,artistUrl_in_images
The Quarry,9223372032559844696,Sr. John Frederick Herring,1858.0,https://uploads2.wikiart.org/00264/images/john-frederick-herring-sr/the-quarry-by-john-frederick-herring-sr.jpg!Large.jpg,john-frederick-herring-sr,"genre painting, animal painting",,Romanticism,,1.0,1.0
Lop Eared Rabbits,9223372032559849528,Sr. John Frederick Herring,1860.0,https://uploads5.wikiart.org/00287/images/john-frederick-herring-sr/lop-eared-rabbits-1860.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
"'Emilius', a Bay Racehorse in a Paddock",9223372032559849531,Sr. John Frederick Herring,,https://uploads1.wikiart.org/00287/images/john-frederick-herring-sr/emilius-a-bay-racehorse-in-a-paddock.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
'Bay Middleton' Winner of the Derby in 1836,9223372032559849530,Sr. John Frederick Herring,,https://uploads6.wikiart.org/00287/images/john-frederick-herring-sr/bay-middleton-winner-of-the-derby-in-1836.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
The Squires Pets Arabian and Scottish Deerhounds,9223372032559844699,Sr. John Frederick Herring,,https://uploads5.wikiart.org/00264/images/john-frederick-herring-sr/two-deerhounds-j-herring.png!Large.png,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
The Farmyard,9223372032559844695,Sr. John Frederick Herring,,https://uploads8.wikiart.org/00264/images/john-frederick-herring-sr/the-farmyard-2008-nyr-01984.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
The Edinburgh and London Royal Mail,9223372032559844694,Sr. John Frederick Herring,,https://uploads0.wikiart.org/00264/images/john-frederick-herring-sr/the-edinburgh-and-london-royal-mail-by-john-frederick-herring-sr.jpg!Large.jpg,john-frederick-herring-sr,"genre painting, animal painting",,Romanticism,,1.0,1.0
Queen Victoria's Favourite Arab and Dogs,9223372032559844693,Sr. John Frederick Herring,,https://uploads3.wikiart.org/00264/images/john-frederick-herring-sr/the-arab-the-horse-of-the-future-1905-19127365503.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
Welcome Rest,9223372032559844689,Sr. John Frederick Herring,,https://uploads1.wikiart.org/00264/images/john-frederick-herring-sr/john-frederick-herring-sr-welcome-rest.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Horses and Ducks by a River,9223372032559844684,Sr. John Frederick Herring,,https://uploads8.wikiart.org/00264/images/john-frederick-herring-sr/horses-and-ducks-by-a-river.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
Horse and Foal watering at a trough,9223372032559844683,Sr. John Frederick Herring,,https://uploads7.wikiart.org/00264/images/john-frederick-herring-sr/horse-and-foal-watering-at-a-trough.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
Hunt,9223372032559844682,Sr. John Frederick Herring,,https://uploads6.wikiart.org/00264/images/john-frederick-herring-sr/j-f-herring-hunt.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Thomas Dawson and His Family,9223372032559844681,Sr. John Frederick Herring,,https://uploads2.wikiart.org/00264/images/john-frederick-herring-sr/herring-thomas-dawson.jpg!Large.jpg,john-frederick-herring-sr,"portrait, animal painting",,Romanticism,,1.0,1.0
The Kill,9223372032559844680,Sr. John Frederick Herring,,https://uploads6.wikiart.org/00264/images/john-frederick-herring-sr/herring-the-kill.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Equestrian Portrait of the 12th Earl of Eglinton and Winton in Hunting Pinks,9223372032559844679,Sr. John Frederick Herring,,https://uploads1.wikiart.org/00264/images/john-frederick-herring-sr/herring-equestrian-portrait-of-the-12th-earl-of-eglinton.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Temperance Society,9223372032559844678,Sr. John Frederick Herring,,https://uploads3.wikiart.org/00264/images/john-frederick-herring-sr/a-temperance-society-by-john-frederick-herring-sr.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
British Racehorse Rowton,9223372032559844670,Sr. John Frederick Herring,,https://uploads1.wikiart.org/00264/images/john-frederick-herring-sr/rowton-with-bill-scott-and-his-trainer.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Tarrare Ridden by George Nelson,9223372032559844672,Sr. John Frederick Herring,,https://uploads3.wikiart.org/00264/images/john-frederick-herring-sr/tarrare-horse.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Touchstone (racehorse),9223372032559844674,Sr. John Frederick Herring,,https://uploads0.wikiart.org/00264/images/john-frederick-herring-sr/touchstone.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
"British Racehorse Vespa with Her Owner, Sir Mark Wood",9223372032559844675,Sr. John Frederick Herring,,https://uploads4.wikiart.org/00264/images/john-frederick-herring-sr/vespa-and-sir-mark-wood.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
"The Duke of Grafton’s Oxygen, Winner of the Oaks",9223372032559844662,Sr. John Frederick Herring,,https://uploads0.wikiart.org/00264/images/john-frederick-herring-sr/john-frederick-herring-sr-the-duke-of-grafton-s-oxygen-winner-of-the-oaks.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
Manuella,9223372032559844665,Sr. John Frederick Herring,,https://uploads4.wikiart.org/00264/images/john-frederick-herring-sr/manuella-horse.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
"Negotiator, a Bay Horse in a Landscape",9223372032559844666,Sr. John Frederick Herring,,https://uploads2.wikiart.org/00264/images/john-frederick-herring-sr/negotiator-a-bay-horse-in-a-landscape-by-john-frederick-herring-sr.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
"Queen of Trumps in a Stable, with Two Grooms",9223372032559844668,Sr. John Frederick Herring,,https://uploads5.wikiart.org/00264/images/john-frederick-herring-sr/queen-of-trumps.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Mr. William Orde's Bay Filly 'beeswing' in a Stable,9223372032559844660,Sr. John Frederick Herring,,https://uploads3.wikiart.org/00264/images/john-frederick-herring-sr/john-frederick-herring-beeswing.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
Rennpferd Pyrrhus the First,9223372032559844657,Sr. John Frederick Herring,,https://uploads5.wikiart.org/00264/images/john-frederick-herring-sr/herring-pyrrhus.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
The Dead Heat for the Doncaster Great St. Leger Stakes Between 'Charles Xii' and 'Euclid',9223372032559844645,Sr. John Frederick Herring,,https://uploads3.wikiart.org/00264/images/john-frederick-herring-sr/1899-st-leger.jpg!Large.jpg,john-frederick-herring-sr,genre painting,,Romanticism,,1.0,1.0
Barefoot,9223372032559844647,Sr. John Frederick Herring,,https://uploads4.wikiart.org/00264/images/john-frederick-herring-sr/barefoot-horse.jpg!Large.jpg,john-frederick-herring-sr,"animal painting, genre painting",,Romanticism,,1.0,1.0
Bay Middleton,9223372032559844648,Sr. John Frederick Herring,,https://uploads3.wikiart.org/00264/images/john-frederick-herring-sr/bay-middleton.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
Charles XII the Race Horse,9223372032559844651,Sr. John Frederick Herring,,https://uploads5.wikiart.org/00264/images/john-frederick-herring-sr/charles-xii-1839-posters.jpg!Large.jpg,john-frederick-herring-sr,animal painting,,Romanticism,,1.0,1.0
The journey of a lifetime,9223372032559875974,Adams John Quincy,1905.0,https://uploads6.wikiart.org/00344/images/john-quincy-adams/john-quincy-adams-il-viaggio-della-vita-1905.jpg!Large.jpg,john-quincy-adams,"genre painting, allegorical painting",,Realism,,1.0,1.0
Portrait of Gretel Urban,9223372032559875963,Adams John Quincy,1905.0,https://uploads6.wikiart.org/00344/images/john-quincy-adams/adams-gretl-urban.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
"Portrait of Countess Gisela Kinsky von Wchinitz und Tettau, née Zwonek",9223372032559875967,Adams John Quincy,1906.0,https://uploads0.wikiart.org/00344/images/john-quincy-adams/countess-gisela-kinsky-von-wchinitz-und-tettau-by-john-quincy-adams-1906-1.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Ernst Wertheim at an operation,9223372032559875973,Adams John Quincy,1907.0,https://uploads8.wikiart.org/00344/images/john-quincy-adams/john-quincy-adams-wertheim-bei-einer-operation.jpg!Large.jpg,john-quincy-adams,genre painting,,Realism,,1.0,1.0
Maria Teresa von Moser-Ebreichsdorf,9223372032559875969,Adams John Quincy,1907.0,https://uploads7.wikiart.org/00344/images/john-quincy-adams/john-quincey-adams-maria-teresa-von-moser-ebreichsdorf.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Richard Graf Bienerth-Schmerling,9223372032559875958,Adams John Quincy,1907.0,https://uploads4.wikiart.org/00344/images/john-quincy-adams/john-quincy-adams-richard-graf-bienerth-schmerling-826-sterreichische-galerie-belvedere.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of a young lady,9223372032559875972,Adams John Quincy,1908.0,https://uploads2.wikiart.org/00344/images/john-quincy-adams/john-quincy-adams-portrait-einer-jungen-dame-1908.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
John II of Liechtenstein,9223372032559875968,Adams John Quincy,1908.0,https://uploads8.wikiart.org/00344/images/john-quincy-adams/johannesii.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of the industrialist and MP Max Friedmann,9223372032559875964,Adams John Quincy,1908.0,https://uploads1.wikiart.org/00344/images/john-quincy-adams/911px-adams-max-friedmann-1908.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
"Portrait Stefanie Adams, wife of the painter",9223372032559875976,Adams John Quincy,1912.0,https://uploads0.wikiart.org/00344/images/john-quincy-adams/826px-john-quincy-adams-stefanie-adams.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of Frenza Sobotka,9223372032559875975,Adams John Quincy,1912.0,https://uploads0.wikiart.org/00344/images/john-quincy-adams/762px-john-quincy-adams-frenza-sobotka.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of the Viennese Industrialist Raoul Leon von Wernburg,9223372032559875978,Adams John Quincy,1913.0,https://uploads2.wikiart.org/00344/images/john-quincy-adams/raoul-leon-von-wernburg-by-john-quincy-adams-1913.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Emperor Franz Joseph I in the service uniform of an Austrian field marshal,9223372032559875956,Adams John Quincy,1914.0,https://uploads5.wikiart.org/00344/images/john-quincy-adams/834px-john-quincy-adams-kaiser-franz-joseph-i-in-der-dienstuniform-eines-sterreichischen.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Baroness Kitty Rothschild,9223372032559875955,Adams John Quincy,1916.0,https://uploads3.wikiart.org/00344/images/john-quincy-adams/652px-john-quincy-adams-kitty-baronin-rothschild-6069-sterreichische-galerie-belvedere.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Emperor Charles I of Austria,9223372032559875957,Adams John Quincy,1917.0,https://uploads7.wikiart.org/00344/images/john-quincy-adams/674px-john-quincy-adams-kaiser-karl-i-von-sterreich-3718-kunsthistorisches-museum.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Countess Michael Karolyi,9223372032559875970,Adams John Quincy,1918.0,https://uploads0.wikiart.org/00344/images/john-quincy-adams/john-quincy-adams-countess-michael-karolyi-1918.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Soldier's Grave,9223372032559875959,Adams John Quincy,1918.0,https://uploads1.wikiart.org/00344/images/john-quincy-adams/1280px-john-quincy-adams-soldatengrab-9234-sterreichische-galerie-belvedere.jpg!Large.jpg,john-quincy-adams,landscape,,Realism,,1.0,1.0
"Portrait Baroness Aline Ringhoffer, née Seybel, with her son Wenzel",9223372032559875960,Adams John Quincy,1925.0,https://uploads2.wikiart.org/00344/images/john-quincy-adams/adams-aline-ringhoffer.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
"Luise Eisner, later Princess Odescalchi",9223372032559875971,Adams John Quincy,1926.0,https://uploads1.wikiart.org/00344/images/john-quincy-adams/john-quincy-adams-luise-eisner.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of Albert Baron Rothschild,9223372032559875966,Adams John Quincy,1927.0,https://uploads6.wikiart.org/00344/images/john-quincy-adams/albert-rothschild-john-quincy-adams.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Landgrave Prince Karl Egon V. zu Fürstenberg,9223372032559875977,Adams John Quincy,1929.0,https://uploads0.wikiart.org/00344/images/john-quincy-adams/landgraf-f-rst-karl-egon-v-zu-f-rstenberg-1891-1973-john-quincy-adams-1929.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of Christine Baroness Fries-Tersch,9223372032559875962,Adams John Quincy,1929.0,https://uploads4.wikiart.org/00344/images/john-quincy-adams/698px-adams-christine-baronin-fries-tersch.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of Baroness Dita Berg,9223372032559875961,Adams John Quincy,1929.0,https://uploads3.wikiart.org/00344/images/john-quincy-adams/adams-baronin-dita-berg.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Portrait of two sisters (possibly from the Gerngross or Friedmann families),9223372032559875965,Adams John Quincy,,https://uploads1.wikiart.org/00344/images/john-quincy-adams/adams-zwei-schwestern.jpg!Large.jpg,john-quincy-adams,portrait,,Realism,,1.0,1.0
Penelope,298348,Spencer Stanhope John Roddam,1849.0,https://uploads4.wikiart.org/images/john-roddam-spencer-stanhope/penelope-1849.jpg!Large.jpg,john-roddam-spencer-stanhope,literary painting,,Romanticism,,1.0,1.0
Juliet and her nurse,298346,Spencer Stanhope John Roddam,1860.0,https://uploads2.wikiart.org/images/john-roddam-spencer-stanhope/juliet-and-her-nurse.jpg!Large.jpg,john-roddam-spencer-stanhope,literary painting,,Romanticism,,1.0,1.0
Robin of Modern Times,298349,Spencer Stanhope John Roddam,1860.0,https://uploads8.wikiart.org/images/john-roddam-spencer-stanhope/robin-of-modern-times-1860.jpg!Large.jpg,john-roddam-spencer-stanhope,genre painting,,Romanticism,,1.0,1.0
Love and the Maiden,298340,Spencer Stanhope John Roddam,1877.0,https://uploads6.wikiart.org/00179/images/john-roddam-spencer-stanhope/love-and-the-maiden-1.jpg!Large.jpg,john-roddam-spencer-stanhope,symbolic painting,,Romanticism,,1.0,1.0
The Waters of Lethe by the Plains of Elysium,298337,Spencer Stanhope John Roddam,1880.0,https://uploads7.wikiart.org/images/john-roddam-spencer-stanhope/the-waters-of-lethe-by-the-plains-of-elysium-1880(1).jpg!Large.jpg,john-roddam-spencer-stanhope,mythological painting,,Romanticism,,1.0,1.0
Cupid and Psyche,298345,Spencer Stanhope John Roddam,1880.0,https://uploads7.wikiart.org/images/john-roddam-spencer-stanhope/cupid-and-psyche.jpg!Large.jpg,john-roddam-spencer-stanhope,mythological painting,,Romanticism,,1.0,1.0
Morgan Le Fay,298347,Spencer Stanhope John Roddam,1880.0,https://uploads4.wikiart.org/images/john-roddam-spencer-stanhope/morgan-le-fay.jpg!Large.jpg,john-roddam-spencer-stanhope,portrait,,Romanticism,,1.0,1.0
Charon and Psyche,298344,Spencer Stanhope John Roddam,1883.0,https://uploads4.wikiart.org/images/john-roddam-spencer-stanhope/charon-and-psyche-1883.jpg!Large.jpg,john-roddam-spencer-stanhope,mythological painting,,Romanticism,,1.0,1.0
Nymph,298341,Spencer Stanhope John Roddam,1889.0,https://uploads1.wikiart.org/images/john-roddam-spencer-stanhope/nymph-1889.jpg!Large.jpg,john-roddam-spencer-stanhope,mythological painting,,Romanticism,,1.0,1.0
"Why seek ye the living among the dead? (St Luke, Chapter XXIV, verse 5)",298339,Spencer Stanhope John Roddam,1896.0,https://uploads8.wikiart.org/images/john-roddam-spencer-stanhope/why-seek-ye-the-living-among-the-dread-st-luke-chapter-xiv-verse-5-1896.jpg!Large.jpg,john-roddam-spencer-stanhope,religious painting,,Romanticism,,1.0,1.0
The Temptation of Eve,298336,Spencer Stanhope John Roddam,,https://uploads3.wikiart.org/images/john-roddam-spencer-stanhope/the-temptation-of-eve.jpg!Large.jpg,john-roddam-spencer-stanhope,religious painting,,Romanticism,,1.0,1.0
Venus Rising From The Sea,298338,Spencer Stanhope John Roddam,,https://uploads7.wikiart.org/images/john-roddam-spencer-stanhope/venus-rising-from-the-sea.jpg!Large.jpg,john-roddam-spencer-stanhope,mythological painting,,Romanticism,,1.0,1.0
Andromeda,298342,Spencer Stanhope John Roddam,,https://uploads0.wikiart.org/images/john-roddam-spencer-stanhope/andromeda.jpg!Large.jpg,john-roddam-spencer-stanhope,mythological painting,,Romanticism,,1.0,1.0
The White Rabbit,298343,Spencer Stanhope John Roddam,,https://uploads7.wikiart.org/images/john-roddam-spencer-stanhope/the-white-rabbit.jpg!Large.jpg,john-roddam-spencer-stanhope,genre painting,,Romanticism,,1.0,1.0
Why seek ye the living among the dread?,298350,Spencer Stanhope John Roddam,,https://uploads3.wikiart.org/00179/images/john-roddam-spencer-stanhope/john-roddam-spencer-stanhope-why-seek-ye-the-living-among-the-dead-st-luke-chapter-xiv-verse-5-1896.jpg!Large.jpg,john-roddam-spencer-stanhope,religious painting,,Romanticism,,1.0,1.0
Thoughts of the Past,298351,Spencer Stanhope John Roddam,,https://uploads7.wikiart.org/images/john-roddam-spencer-stanhope/thoughts-of-the-past-1(1).jpg!Large.jpg,john-roddam-spencer-stanhope,cityscape,,Romanticism,,1.0,1.0
On the Porch,311114,Steuart Curry John,1926.0,https://uploads7.wikiart.org/images/john-steuart-curry/on-the-porch-1926.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Coyotes Stealing a Pig,311108,Steuart Curry John,1927.0,https://uploads8.wikiart.org/images/john-steuart-curry/coyotes-stealing-a-pig-1927.jpg!Large.jpg,john-steuart-curry,animal painting,,Regionalism,,1.0,1.0
Baptism in Kansas,311106,Steuart Curry John,1928.0,https://uploads3.wikiart.org/images/john-steuart-curry/baptism-in-kansas-1928.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Self-Portrait,311117,Steuart Curry John,1928.0,https://uploads8.wikiart.org/images/john-steuart-curry/self-portrait-1928.jpg!Large.jpg,john-steuart-curry,self-portrait,,Regionalism,,1.0,1.0
My Mother and Father,311113,Steuart Curry John,1929.0,https://uploads6.wikiart.org/images/john-steuart-curry/my-mother-and-father-1929.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Tornado Over Kansas,311129,Steuart Curry John,1929.0,https://uploads5.wikiart.org/images/john-steuart-curry/tornado-over-kansas-1929.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Hogs Killing a Snake,311109,Steuart Curry John,1930.0,https://uploads6.wikiart.org/images/john-steuart-curry/hogs-killing-a-snake-1930.jpg!Large.jpg,john-steuart-curry,animal painting,,Regionalism,,1.0,1.0
Spring Shower,311119,Steuart Curry John,1931.0,https://uploads8.wikiart.org/images/john-steuart-curry/spring-shower-1931.jpg!Large.jpg,john-steuart-curry,landscape,,Regionalism,,1.0,1.0
Stanley Young,311121,Steuart Curry John,1932.0,https://uploads8.wikiart.org/images/john-steuart-curry/stanley-young-1932.jpg!Large.jpg,john-steuart-curry,portrait,,Regionalism,,1.0,1.0
The Flying Codonas,311122,Steuart Curry John,1932.0,https://uploads4.wikiart.org/images/john-steuart-curry/the-flying-codonas-1932.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Kansas Cornfield,311111,Steuart Curry John,1933.0,https://uploads2.wikiart.org/images/john-steuart-curry/kansas-cornfield-1933.jpg!Large.jpg,john-steuart-curry,landscape,,Regionalism,,1.0,1.0
The Missed Leap,311126,Steuart Curry John,1934.0,https://uploads1.wikiart.org/images/john-steuart-curry/the-missed-leap-1934.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
The Fugitive,311123,Steuart Curry John,1935.0,https://uploads7.wikiart.org/images/john-steuart-curry/the-fugitive-1935.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
The Line Storm,311125,Steuart Curry John,1935.0,https://uploads0.wikiart.org/images/john-steuart-curry/the-line-storm-1935.jpg!Large.jpg,john-steuart-curry,landscape,,Regionalism,,1.0,1.0
The Mississippi,311127,Steuart Curry John,1935.0,https://uploads1.wikiart.org/images/john-steuart-curry/the-mississippi-1935.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Circus Elephants,311107,Steuart Curry John,1936.0,https://uploads2.wikiart.org/images/john-steuart-curry/circus-elephants-1936.jpg!Large.jpg,john-steuart-curry,animal painting,,Regionalism,,1.0,1.0
Ajax,311105,Steuart Curry John,1937.0,https://uploads8.wikiart.org/images/john-steuart-curry/ajax-1937.jpg!Large.jpg,john-steuart-curry,animal painting,,Regionalism,,1.0,1.0
Self-Portrait,311118,Steuart Curry John,1937.0,https://uploads8.wikiart.org/images/john-steuart-curry/self-portrait-1937.jpg!Large.jpg,john-steuart-curry,self-portrait,,Regionalism,,1.0,1.0
John Brown,311110,Steuart Curry John,1939.0,https://uploads5.wikiart.org/images/john-steuart-curry/john-brown-1939.jpg!Large.jpg,john-steuart-curry,portrait,,Regionalism,,1.0,1.0
Tragic Prelude,311130,Steuart Curry John,1940.0,https://uploads0.wikiart.org/images/john-steuart-curry/tragic-prelude-1940.jpg!Large.jpg,john-steuart-curry,allegorical painting,,Regionalism,,1.0,1.0
Kansas Pastoral: Planter's Family,311112,Steuart Curry John,1942.0,https://uploads0.wikiart.org/images/john-steuart-curry/kansas-pastoral-planter-s-family-1942.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Tragic Prelude: The Plainsman,311131,Steuart Curry John,1942.0,https://uploads5.wikiart.org/images/john-steuart-curry/tragic-prelude-the-plainsman-1942.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Stallion and Jack Fighting,311120,Steuart Curry John,1943.0,https://uploads3.wikiart.org/images/john-steuart-curry/stallion-and-jack-fighting-1943.jpg!Large.jpg,john-steuart-curry,animal painting,,Regionalism,,1.0,1.0
The Homestead and the Building of the Barbed Wire Fences,311124,Steuart Curry John,1943.0,https://uploads6.wikiart.org/images/john-steuart-curry/the-homestead-and-the-building-of-the-barbed-wire-fences-1943.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Sanctuary,311116,Steuart Curry John,1944.0,https://uploads4.wikiart.org/images/john-steuart-curry/sanctuary-1944.jpg!Large.jpg,john-steuart-curry,animal painting,,Regionalism,,1.0,1.0
The Plainsman,311128,Steuart Curry John,1945.0,https://uploads8.wikiart.org/images/john-steuart-curry/the-plainsman-1945.jpg!Large.jpg,john-steuart-curry,genre painting,,Regionalism,,1.0,1.0
Valley of the Wisconsin,311132,Steuart Curry John,1945.0,https://uploads0.wikiart.org/images/john-steuart-curry/valley-of-the-wisconsin-1945.jpg!Large.jpg,john-steuart-curry,landscape,,Regionalism,,1.0,1.0
The Picture Merchant,9223372032559874173,￿,1670.0,https://uploads1.wikiart.org/00340/images/jose-antolinez/el-pintor-pobre.jpg!Large.jpg,jose-antolinez,genre painting,,Baroque,,1.0,1.0
Immaculate,9223372032559874172,￿,1670.0,https://uploads5.wikiart.org/00340/images/jose-antolinez/immaculate.jpg!Large.jpg,jose-antolinez,religious painting,,Baroque,,1.0,1.0
Assumption of Mary Magdalene,9223372032559874174,￿,1672.0,https://uploads5.wikiart.org/00340/images/jose-antolinez/assumption-of-mary-magdalene.jpg!Large.jpg,jose-antolinez,religious painting,,Baroque,,1.0,1.0
The Annunciation,9223372032559874175,￿,1675.0,https://uploads2.wikiart.org/00340/images/jose-antolinez/the-annunciation.jpg!Large.jpg,jose-antolinez,religious painting,,Baroque,,1.0,1.0
Children with the Lamp,280814,Solana Jose Gutierrez,1902.0,https://uploads6.wikiart.org/images/jose-gutierrez-solana/children-with-the-lamp.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
Procession in Toledo,280758,Solana Jose Gutierrez,1905.0,https://uploads4.wikiart.org/images/jose-gutierrez-solana/procession-in-toledo.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
The Cabinets,280755,Solana Jose Gutierrez,1910.0,https://uploads5.wikiart.org/images/jose-gutierrez-solana/the-cabinets.jpg!Large.jpg,jose-gutierrez-solana,interior,,Expressionism,,1.0,1.0
The Chorus Girls,280764,Solana Jose Gutierrez,1915.0,https://uploads0.wikiart.org/images/jose-gutierrez-solana/the-chorus-girls.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
Village Cupletista,280741,Solana Jose Gutierrez,1917.0,https://uploads2.wikiart.org/images/jose-gutierrez-solana/village-cupletista.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
Women of Life,280752,Solana Jose Gutierrez,1917.0,https://uploads2.wikiart.org/images/jose-gutierrez-solana/women-of-life-1917.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
The Hairdresser,280766,Solana Jose Gutierrez,1918.0,https://uploads8.wikiart.org/images/jose-gutierrez-solana/the-hairdresser.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
The Blind Musician,280742,Solana Jose Gutierrez,1920.0,https://uploads7.wikiart.org/images/jose-gutierrez-solana/the-blind-musician-1920.jpg!Large.jpg,jose-gutierrez-solana,portrait,,Expressionism,,1.0,1.0
The Coffee Gathering Pombo,280779,Solana Jose Gutierrez,1920.0,https://uploads1.wikiart.org/images/jose-gutierrez-solana/the-coffee-gathering-pombo.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
Masks Drinking,280784,Solana Jose Gutierrez,1920.0,https://uploads7.wikiart.org/images/jose-gutierrez-solana/masks-drinking.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
Birds,280803,Solana Jose Gutierrez,1920.0,https://uploads7.wikiart.org/images/jose-gutierrez-solana/birds.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
The Clowns,280733,Solana Jose Gutierrez,1920.0,https://uploads3.wikiart.org/images/jose-gutierrez-solana/the-clowns.jpg!Large.jpg,jose-gutierrez-solana,genre painting,,Expressionism,,1.0,1.0
"Still life with Red Cabbage, Copper, Cauliflower and Cabbage",280806,Solana Jose Gutierrez,1921.0,https://uploads6.wikiart.org/images/jose-gutierrez-solana/still-life-with-red-cabbage-copper-cauliflower-and-cabbage.jpg!Large.jpg,jose-gutierrez-solana,still life,,Expressionism,,1.0,1.0
